Transaction_ID,Date,Day_of_Week,Branch_ID,Branch_Location,Product_ID,Drug_Name,Category,Quantity,Unit_Price_KES,Total_Sale_KES,Payment_Method
6239,2025-12-14,Sunday,B02,Embakasi,P009,,Hypertension,3,30,90,M-Pesa
6240,2025-12-14,Sunday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
6241,2025-12-14,Sunday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
6242,2025-12-15,Monday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Insurance
6243,2025-12-15,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,
6244,2025-12-15,Monday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,Cash
6245,2025-12-15,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,Cash
6246,2025-12-15,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,Cash
6247,2025-12-15,Monday,B01,Nairobi CBD,P009,,Hypertension,2,30,60,M-Pesa
6248,2025-12-15,Monday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
6249,2025-12-15,Monday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,Cash
6250,2025-12-15,Monday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
6251,2025-12-15,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
6252,2025-12-15,Monday,B01,Nairobi CBD,P005,,Supplement,1,25,25,M-Pesa
6253,2025-12-15,Monday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,
6254,2025-12-15,Monday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,Cash
6255,2025-12-15,Monday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,Cash
6256,2025-12-15,Monday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,Insurance
6257,2025-12-15,Monday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,371,Cash
6258,2025-12-15,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
6259,2025-12-15,Monday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
6260,2025-12-15,Monday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Cash
6261,2025-12-15,Monday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Cash
6262,2025-12-15,Monday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6263,2025-12-15,Monday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,Cash
6264,2025-12-15,Monday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,Cash
6265,2025-12-15,Monday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
6266,2025-12-15,Monday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
6267,2025-12-15,Monday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
6268,2025-12-15,Monday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6269,2025-12-15,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
6270,2025-12-15,Monday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
6271,2025-12-15,Monday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,Card
6272,2025-12-15,Monday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Card
6273,2025-12-15,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
6274,2025-12-15,Monday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,3,35,116,M-Pesa
6275,2025-12-15,Monday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,M-Pesa
6276,2025-12-15,Monday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
6277,2025-12-15,Monday,B01,,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6278,2025-12-15,Monday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,
6279,2025-12-15,Monday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
6280,2025-12-15,Monday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
6281,2025-12-15,Monday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
6282,2025-12-15,Monday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
6283,2025-12-15,Monday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6284,2025-12-15,Monday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,M-Pesa
6285,2025-12-15,Monday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
6286,2025-12-15,Monday,B02,,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
6287,2025-12-15,Monday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
6288,2025-12-15,Monday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
6289,2025-12-15,Monday,B02,,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
6290,2025-12-15,Monday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,M pesa
6291,2025-12-15,Monday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
6292,2025-12-15,Monday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,Card
6293,2025-12-15,Monday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
6294,2025-12-15,Monday,B02,embakasi,P008,Insulin,Diabetes,3,450,1350,Cash
6295,2025-12-15,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,Cash
6296,2025-12-15,Monday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
6297,2025-12-15,Monday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
6298,2025-12-15,Monday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
6299,2025-12-15,Monday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,Cash
6300,2025-12-15,Monday,B02,Embakasi,P007,Metformin 500mg,Diabetes,1,40,40,Card
6301,2025-12-15,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
6302,2025-12-15,Monday,B02,Embakasi,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
6303,2025-12-15,Monday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
6304,2025-12-15,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
6305,2025-12-15,Monday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6306,2025-12-15,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
6307,2025-12-15,Monday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
6308,2025-12-15,Monday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20, Card
6309,2025-12-15,Monday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,71,M-Pesa
6310,2025-12-15,Monday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,3,30,90,Cash
6311,2025-12-15,Monday,B02,Embakasi,P008,,Diabetes,1,450,450,M pesa
6312,2025-12-15,Monday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,Card
6313,2025-12-15,Monday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,Cash
6314,2025-12-15,Monday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6315,2025-12-16,Tuesday,B01,,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
6316,2025-12-16,Tuesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,2,30,60,Card
6317,2025-12-16,Tuesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
6318,2025-12-16,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
6319,2025-12-16,Tuesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
6320,2025-12-16,Tuesday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,M-Pesa
6321,2025-12-16,Tuesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,M pesa
6322,2025-12-16,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
6323,2025-12-16,Tuesday,B01,Nairobi CBD,P009,,Hypertension,1,30,30,Card
6324,2025-12-16,Tuesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
6325,2025-12-16,Tuesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
6326,2025-12-16,Tuesday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
6327,2025-12-16,Tuesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
6328,2025-12-16,Tuesday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,Card
6329,2025-12-16,Tuesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
6330,2025-12-16,Tuesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,
6331,2025-12-16,Tuesday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
6332,2025-12-16,Tuesday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,M pesa
6333,2025-12-16,Tuesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,Card
6334,2025-12-16,Tuesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,M-Pesa
6335,2025-12-16,Tuesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
6336,2025-12-16,Tuesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
6337,2025-12-16,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
6338,2025-12-16,Tuesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,Cash
6339,2025-12-16,Tuesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,Cash
6340,2025-12-16,Tuesday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,
6341,2025-12-16,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
6342,2025-12-16,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
6343,2025-12-16,Tuesday,B01,Nairobi CBD,P008,,Diabetes,1,450,450,Insurance
6344,2025-12-16,Tuesday,B01,,P003,Amoxicillin 250mg,Antibiotic,3,35,105,
6345,2025-12-16,Tuesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,Cash
6346,2025-12-16,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6347,2025-12-16,Tuesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,Cash
6348,2025-12-16,Tuesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
6349,2025-12-16,Tuesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
6350,2025-12-16,Tuesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
6351,2025-12-16,Tuesday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
6352,2025-12-16,Tuesday,B02,,P010,Antacid Tablets,Digestive,3,20,60,Cash
6353,2025-12-16,Tuesday,B02,embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,Cash
6354,2025-12-16,Tuesday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,M pesa
6355,2025-12-16,Tuesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,Card
6356,2025-12-16,Tuesday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,41,Cash
6357,2025-12-16,Tuesday,B02,Embakasi,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
6358,2025-12-16,Tuesday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,Card
6359,2025-12-16,Tuesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,3,25,75,Card
6360,2025-12-16,Tuesday,B02,,P008,Insulin,Diabetes,1,450,450,Card
6361,2025-12-16,Tuesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,1,30,30,Card
6362,2025-12-16,Tuesday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
6363,2025-12-16,Tuesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6364,2025-12-16,Tuesday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
6365,2025-12-16,Tuesday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,1,90,101,M-Pesa
6366,2025-12-16,Tuesday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,3,15,45,Cash
6367,2025-12-16,Tuesday,B02,Embakasi,P010,Antacid Tablets,Digestive,2,20,51,Cash
6368,2025-12-16,Tuesday,B02,Embakasi,P007,Metformin 500mg,Diabetes,2,40,80, M-Pesa
6369,2025-12-16,Tuesday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,M-Pesa
6370,2025-12-16,Tuesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
6371,2025-12-16,Tuesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6372,2025-12-16,Tuesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6373,2025-12-16,Tuesday,B02,Embakasi,P005,,Supplement,3,25,86,Card
6374,2025-12-16,Tuesday,B02,Embakasi,P010,,Digestive,2,20,40,M-Pesa
6375,2025-12-16,Tuesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,Cash
6376,2025-12-16,Tuesday,B02,Embakasi,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
6377,2025-12-16,Tuesday,B02,Embakasi,P001,Paracetmol,Pain Relief,3,10,30,Card
6378,2025-12-16,Tuesday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
6379,2025-12-16,Tuesday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,Cash
6380,2025-12-16,Tuesday,B02,,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6381,2025-12-16,Tuesday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
6382,2025-12-16,Tuesday,B02,Embakasi,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
6383,2025-12-16,Tuesday,B02,Embakasi,P010,,Digestive,2,20,51,M pesa
6384,2025-12-16,Tuesday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,Insurance
6385,2025-12-16,Tuesday,B02,Embakasi,P010,Antacid Tablets,Digestive,3,20,60,M-Pesa
6386,2025-12-17,Wednesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,
6387,2025-12-17,Wednesday,B01,Nairobi CBD,P001,,Pain Relief,1,10,10,M pesa
6388,2025-12-17,Wednesday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,2,20,40,M-Pesa
6389,2025-12-17,Wednesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
6390,2025-12-17,Wednesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,Cash
6391,2025-12-17,Wednesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
6392,2025-12-17,Wednesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M-Pesa
6393,2025-12-17,Wednesday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
6394,2025-12-17,Wednesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,1,120,120,Insurance
6395,2025-12-17,Wednesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
6396,2025-12-17,Wednesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
6397,2025-12-17,Wednesday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,M-Pesa
6398,2025-12-17,Wednesday,B01,Nairobi CBD,P008,,Diabetes,1,450,450,Cash
6399,2025-12-17,Wednesday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,M-Pesa
6400,2025-12-17,Wednesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,Cash
6401,2025-12-17,Wednesday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,Cash
6402,2025-12-17,Wednesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,Cash
6403,2025-12-17,Wednesday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
6404,2025-12-17,Wednesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
6405,2025-12-17,Wednesday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
6406,2025-12-17,Wednesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,Cash
6407,2025-12-17,Wednesday,B01,Nairobi CBD,P003,,Antibiotic,3,35,105,M-Pesa
6408,2025-12-17,Wednesday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M-Pesa
6409,2025-12-17,Wednesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,Cash
6410,2025-12-17,Wednesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
6411,2025-12-17,Wednesday,B01,Nairobi CBD,P008,Insulin,Diabetes,3,450,1350,M-Pesa
6412,2025-12-17,Wednesday,B01,,P008,Insulin,Diabetes,1,450,450,M-Pesa
6413,2025-12-17,Wednesday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
6414,2025-12-17,Wednesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
6415,2025-12-17,Wednesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,Cash
6416,2025-12-17,Wednesday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
6417,2025-12-17,Wednesday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,Cash
6418,2025-12-17,Wednesday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,2,90,180,Cash
6419,2025-12-17,Wednesday,B01,,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
6420,2025-12-17,Wednesday,B01,,P008,Insulin,Diabetes,1,450,450,M-Pesa
6421,2025-12-17,Wednesday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
6422,2025-12-17,Wednesday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,Cash
6423,2025-12-17,Wednesday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,Cash
6424,2025-12-17,Wednesday,B02,Embakasi,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
6425,2025-12-17,Wednesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,1,120,120,Cash
6426,2025-12-17,Wednesday,B02,embakasi,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
6427,2025-12-17,Wednesday,B02,Embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,M-Pesa
6428,2025-12-17,Wednesday,B02,embakasi,P001,Paracetamol 500mg,Pain Relief,3,10,30,M-Pesa
6429,2025-12-17,Wednesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
6430,2025-12-17,Wednesday,B02,embakasi,P009,Amlodipine 5mg,Hypertension,2,30,60,
6431,2025-12-17,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,M-Pesa
6432,2025-12-17,Wednesday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,Insurance
6433,2025-12-17,Wednesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,Card
6434,2025-12-17,Wednesday,B02,Embakasi,P010,Antacid Tablets,Digestive,2,20,40,Cash
6435,2025-12-17,Wednesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,2,120,240,Card
6436,2025-12-17,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
6437,2025-12-17,Wednesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,3,120,360,M-Pesa
6438,2025-12-17,Wednesday,B02,Embakasi,P005,,Supplement,1,25,25,Cash
6439,2025-12-17,Wednesday,B02,Embakasi,P009,,Hypertension,3,30,90,M pesa
6440,2025-12-17,Wednesday,B02,,P008,Insulin,Diabetes,2,450,900,M-Pesa
6441,2025-12-17,Wednesday,B02,Embakasi,P004,Azithromycin 500mg,Antibiotic,3,120,360,Cash
6442,2025-12-17,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
6443,2025-12-17,Wednesday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
6444,2025-12-17,Wednesday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
6445,2025-12-17,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
6446,2025-12-17,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
6447,2025-12-17,Wednesday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M-Pesa
6448,2025-12-17,Wednesday,B02,embakasi,P008,Insulin,Diabetes,3,450,1350,M-Pesa
6449,2025-12-17,Wednesday,B02,,P002,Ibuprofen 200mg,Pain Relief,2,15,30,M-Pesa
6450,2025-12-17,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,Card
6451,2025-12-17,Wednesday,B02,,P005,Vitamin C Tablets,Supplement,3,25,75,M-Pesa
6452,2025-12-17,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,2,450,900,M-Pesa
6453,2025-12-17,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,3,450,1350,Cash
6454,2025-12-17,Wednesday,B02,Embakasi,P003,Amoxicillin 250mg,Antibiotic,3,35,105,M-Pesa
6455,2025-12-17,Wednesday,B02,Embakasi,P002,Ibuprofen 200mg,Pain Relief,3,15,45, M-Pesa
6456,2025-12-17,Wednesday,B02,Embakasi,P005,Vitamin C Tablets,Supplement,1,25,25,M-Pesa
6457,2025-12-17,Wednesday,B02,Embakasi,P006,Cough Syrup,Cold & Flu,2,90,180,Cash
6458,2025-12-17,Wednesday,B02,Embakasi,P008,Insulin,Diabetes,1,450,450,M-Pesa
6459,2025-12-18,Thursday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,M-Pesa
6460,2025-12-18,Thursday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,3,20,60,Cash
6461,2025-12-18,Thursday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,2,35,70,Cash
6462,2025-12-18,Thursday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,450,M-Pesa
6463,2025-12-18,Thursday,B01,,P006,Cough Syrup,Cold & Flu,1,90,90,M-Pesa
6464,2025-12-18,Thursday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
6465,2025-12-18,Thursday,B01,Nairobi CBD,P004,Azithromycin 500mg,Antibiotic,2,120,240,M-Pesa
6466,2025-12-18,Thursday,B01,Nairobi CBD,P010,Antacid Tablets,Digestive,1,20,20,M-Pesa
6467,2025-12-18,Thursday,B01,Nairobi CBD,P008,Insulin,Diabetes,2,450,900,M-Pesa
6468,2025-12-18,Thursday,B01,Nairobi CBD,P008,Insulin,Diabetes,1,450,461,M-Pesa
6469,2025-12-18,Thursday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,1,10,10,M-Pesa
6470,2025-12-18,Thursday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
6471,2025-12-18,Thursday,B01,,P004,Azithromycin 500mg,Antibiotic,1,120,120, Card
6472,2025-12-18,Thursday,B01,Nairobi CBD,P006,Cough Syrup,Cold & Flu,3,90,270,M-Pesa
6473,2025-12-18,Thursday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,2,10,20,M-Pesa
6474,2025-12-18,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,41,Insurance
6475,2025-12-18,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,2,15,41,M-Pesa
6476,2025-12-18,Thursday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,3,30,90,M-Pesa
6477,2025-12-18,Thursday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,2,40,80,M-Pesa
6478,2025-12-18,Thursday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,1,40,40,M-Pesa
6479,2025-12-18,Thursday,B01,,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
6480,2025-12-18,Thursday,B01,Nairobi CBD,P003,Amoxicillin 250mg,Antibiotic,1,35,35,M-Pesa
6481,2025-12-18,Thursday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,M-Pesa
6482,2025-12-18,Thursday,B01,Nairobi CBD,P009,Amlodipine 5mg,Hypertension,1,30,30,M-Pesa
6483,2025-12-18,Thursday,B01,Nairobi CBD,P005,Vitamin C Tablets,Supplement,2,25,50,
6484,2025-12-18,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,1,15,15,M-Pesa
6485,2025-12-18,Thursday,B01,Nairobi CBD,P001,Paracetamol 500mg,Pain Relief,3,10,30,Cash
6486,2025-12-18,Thursday,B01,Nairobi CBD,P002,Ibuprofen 200mg,Pain Relief,3,15,45,M-Pesa
6487,2025-12-18,Thursday,B01,Nairobi CBD,P007,Metformin 500mg,Diabetes,3,40,120,M-Pesa
